app,campaign_network,adgroup_network,day,installs,ecpi,cost,all_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-18,0,0.0,0.0,28.4513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-19,119,1.6,169.6,151.1296,0.2481,0.2956,0.3497,0.4059,0.4325,0.4495,0.4563,0.4643,0.5226,0.5568,0.6018,0.6022
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-19,0,0.0,0.0,9.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-19,0,0.0,0.0,2.3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-19,0,0.0,0.0,4.8832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-19,0,0.0,0.0,74.5319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-19,0,0.0,0.0,0.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-19,0,0.0,0.0,2.1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-19,0,0.0,0.0,29.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-20,111,1.6,164.8,138.0295,0.2521,0.3231,0.3795,0.4373,0.4838,0.5401,0.6205,0.6896,0.8998,0.9985,1.0804,1.0844
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-20,0,0.0,0.0,9.1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-20,0,0.0,0.0,4.3028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-20,0,0.0,0.0,7.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-20,0,0.0,0.0,68.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-20,0,0.0,0.0,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-20,0,0.0,0.0,3.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-20,0,0.0,0.0,32.6205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-21,112,1.6,168.0,123.0055,0.1505,0.1791,0.2142,0.2435,0.2596,0.2847,0.2961,0.3052,0.3329,0.3441,0.3536,0.354
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-21,1,2.0,2.0,2.2292,1.1146,1.8376,1.8376,1.8376,1.8376,1.8376,1.8376,1.8376,1.8376,1.8376,1.8376,1.8376
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-21,0,0.0,0.0,9.4739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-21,0,0.0,0.0,4.4362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-21,0,0.0,0.0,2.7013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-21,0,0.0,0.0,64.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-21,0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-21,0,0.0,0.0,31.4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-22,113,1.6,163.2,136.8253,0.3129,0.4144,0.4451,0.4814,0.5084,0.5343,0.5672,0.5897,0.6585,0.6884,0.7065,0.7115
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-22,0,0.0,0.0,12.0622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-22,0,0.0,0.0,2.7564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-22,0,0.0,0.0,1.7887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-22,0,0.0,0.0,62.4969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-22,0,0.0,0.0,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-22,0,0.0,0.0,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-22,0,0.0,0.0,28.5067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-23,119,1.6,168.0,142.7827,0.2052,0.266,0.3012,0.3326,0.3564,0.3739,0.3917,0.4012,0.4705,0.5078,0.5562,0.5569
FTD - Android,unknown,unknown,2025-06-23,1,1.6,1.6,0.0601,0.0376,0.0376,0.0376,0.3197,0.3197,0.3197,0.3197,0.3197,0.3197,0.3197,0.3197,0.3197
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-23,0,0.0,0.0,10.6296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-23,0,0.0,0.0,1.9741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-23,0,0.0,0.0,2.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-23,0,0.0,0.0,61.9394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-23,0,0.0,0.0,3.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-23,0,0.0,0.0,0.4126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-23,0,0.0,0.0,22.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-24,118,1.6,176.0,118.8956,0.243,0.3145,0.3588,0.386,0.4042,0.4524,0.4877,0.5159,0.6281,0.6887,0.7195,0.7242
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-24,3,2.0,6.0,47.6123,0.1458,0.2407,0.3248,0.3401,0.3724,0.3724,0.3724,0.3734,0.467,0.527,0.5492,0.5492
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-24,0,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-24,0,0.0,0.0,2.6562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-24,0,0.0,0.0,4.1502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,MTg2Njl8,2025-06-24,0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-24,0,0.0,0.0,0.1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-24,0,0.0,0.0,24.2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-25,116,1.6,171.2,143.4485,0.2503,0.3122,0.3655,0.3891,0.4027,0.4172,0.4276,0.446,0.4888,0.52,0.5423,0.545
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-25,0,0.0,0.0,9.7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-25,0,0.0,0.0,2.5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-25,0,0.0,0.0,4.7522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-25,0,0.0,0.0,55.9173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-25,0,0.0,0.0,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-25,0,0.0,0.0,0.5602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-25,0,0.0,0.0,20.5921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-26,123,1.6,171.2,135.5776,0.2299,0.2659,0.3247,0.3499,0.3639,0.3695,0.3766,0.3864,0.4479,0.5539,0.5752,0.5887
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-26,1,2.0,2.0,44.7774,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022
FTD - Android,unknown,unknown,2025-06-26,0,0.0,0.0,0.4514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-26,0,0.0,0.0,9.8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-26,0,0.0,0.0,2.8748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-26,0,0.0,0.0,4.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-26,0,0.0,0.0,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-26,0,0.0,0.0,1.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-26,0,0.0,0.0,24.2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-27,114,1.6,166.4,133.8333,0.1968,0.2347,0.272,0.284,0.3003,0.3254,0.3454,0.3625,0.4559,0.5305,0.5405,0.5413
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-27,0,0.0,0.0,8.6014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-27,0,0.0,0.0,2.4374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-27,0,0.0,0.0,3.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-27,0,0.0,0.0,46.5002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,MTg2Njl8,2025-06-27,0,0.0,0.0,0.3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-27,0,0.0,0.0,1.1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-27,0,0.0,0.0,22.6606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-28,115,1.6,169.6,102.8149,0.1946,0.2404,0.2809,0.2989,0.3177,0.3402,0.3611,0.3705,0.4206,0.4458,0.4629,0.4686
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-28,0,0.0,0.0,7.2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-28,0,0.0,0.0,2.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-28,0,0.0,0.0,1.5264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-28,0,0.0,0.0,72.3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-28,0,0.0,0.0,3.9481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,MTg2Njl8,2025-06-28,0,0.0,0.0,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-28,0,0.0,0.0,0.9352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-28,0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-29,116,1.6,169.6,150.4394,0.3446,0.4063,0.4571,0.486,0.5418,0.5595,0.5714,0.5845,0.6836,0.7478,0.7538,0.7545
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-29,0,0.0,0.0,7.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-29,0,0.0,0.0,1.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-29,0,0.0,0.0,1.5112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-29,0,0.0,0.0,34.1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,MTg2Njl8,2025-06-29,0,0.0,0.0,0.2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-29,0,0.0,0.0,1.1662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-29,0,0.0,0.0,18.1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-06-30,122,1.6,176.0,105.0286,0.1403,0.1746,0.1902,0.1972,0.2204,0.2394,0.2686,0.2921,0.3977,0.4771,0.5198,0.5217
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-06-30,0,0.0,0.0,7.6073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-30,0,0.0,0.0,2.7041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-06-30,0,0.0,0.0,2.5016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-06-30,0,0.0,0.0,36.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-06-30,0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,MTg2Njl8,2025-06-30,0,0.0,0.0,0.0965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,unknown,2025-06-30,0,0.0,0.0,0.4542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,SIE_dXhVZFNTSlBtVUFq,2025-06-30,0,0.0,0.0,15.5902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - Android,FD_AOS_PT_CPI_REG_CNTUS_20250312_Incent_15-65-150-400-900-1900,LV9UVnNKZTY4WjZW,2025-07-01,119,1.6,171.2,122.977,0.2903,0.3574,0.4132,0.4564,0.4823,0.5315,0.5503,0.5885,0.7558,0.7924,0.8272,0.8296
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,dXhVZFNTSlBtVUFq,2025-07-01,0,0.0,0.0,7.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBN OP - Android,OP_AOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-01,0,0.0,0.0,1.8663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,dXhVZFNTSlBtVUFq,2025-07-01,0,0.0,0.0,1.0486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JPC - Android,JPC_AOS_PT_CPI_REG_CNTUS_20250401_Incent_SAP,LV9UVnNKZTY4WjZW,2025-07-01,0,0.0,0.0,32.1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTD - iOS,FD_IOS_PT_CPI_REG_CNTUS_20250401_Incent,LV9UVnNKZTY4WjZW,2025-07-01,0,0.0,0.0,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
